FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,EV,20366,EV,4216,11618,1161802,31703,EWR,13244,1324402,33244,MEM,2110,2124,14.00,14.00,2138,2327,11.00,2303,2338,35.00,0.00,,0.00,946.00
2015-01-01,EV,20366,EV,4217,12266,1226603,31453,IAH,10747,1074702,30747,BRO,1520,1538,18.00,7.00,1545,1644,6.00,1636,1650,14.00,0.00,,0.00,308.00
2015-01-01,EV,20366,EV,4217,13495,1349503,33495,MSY,12266,1226603,31453,IAH,1212,1206,-6.00,8.00,1214,1318,8.00,1331,1326,-5.00,0.00,,0.00,305.00
2015-01-01,EV,20366,EV,4219,12266,1226603,31453,IAH,14869,1486903,34614,SLC,1501,1500,-1.00,16.00,1516,1657,4.00,1725,1701,-24.00,0.00,,0.00,1195.00
2015-01-01,EV,20366,EV,4220,10747,1074702,30747,BRO,12266,1226603,31453,IAH,1706,1723,17.00,9.00,1732,1824,10.00,1820,1834,14.00,0.00,,0.00,308.00
2015-01-01,EV,20366,EV,4221,10781,1078102,30781,BTR,12266,1226603,31453,IAH,0702,0653,-9.00,10.00,0703,0806,10.00,0815,0816,1.00,0.00,,0.00,253.00
2015-01-01,EV,20366,EV,4222,12266,1226603,31453,IAH,14492,1449202,34492,RDU,1900,1915,15.00,29.00,1944,2252,7.00,2233,2259,26.00,0.00,,0.00,1042.00
2015-01-01,EV,20366,EV,4224,11618,1161802,31703,EWR,13342,1334205,33342,MKE,1613,1606,-7.00,14.00,1620,1743,7.00,1742,1750,8.00,0.00,,0.00,725.00
2015-01-01,EV,20366,EV,4224,14492,1449202,34492,RDU,11618,1161802,31703,EWR,1342,1342,0.00,18.00,1400,1510,8.00,1526,1518,-8.00,0.00,,0.00,416.00
2015-01-01,EV,20366,EV,4226,12264,1226402,30852,IAD,14524,1452401,34524,RIC,1655,1651,-4.00,14.00,1705,1726,5.00,1741,1731,-10.00,0.00,,0.00,100.00
2015-01-01,EV,20366,EV,4226,15412,1541202,35412,TYS,12264,1226402,30852,IAD,1434,1425,-9.00,13.00,1438,1540,13.00,1605,1553,-12.00,0.00,,0.00,419.00
2015-01-01,EV,20366,EV,4228,10781,1078102,30781,BTR,12266,1226603,31453,IAH,1708,1705,-3.00,8.00,1713,1807,15.00,1820,1822,2.00,0.00,,0.00,253.00
2015-01-01,EV,20366,EV,4228,12266,1226603,31453,IAH,13158,1315802,33158,MAF,2112,,,,,,,2243,,,1.00,B,0.00,429.00
2015-01-01,EV,20366,EV,4230,11315,1131502,31315,DIK,11292,1129202,30325,DEN,1631,,,,,,,1815,,,1.00,C,0.00,488.00
2015-01-01,EV,20366,EV,4231,12266,1226603,31453,IAH,10781,1078102,30781,BTR,2112,2114,2.00,7.00,2121,2200,6.00,2213,2206,-7.00,0.00,,0.00,253.00
2015-01-01,EV,20366,EV,4232,11042,1104203,30647,CLE,13930,1393003,30977,ORD,0900,0855,-5.00,11.00,0906,0908,42.00,0933,0950,17.00,0.00,,0.00,315.00
2015-01-01,EV,20366,EV,4234,11267,1126702,31267,DAY,13930,1393003,30977,ORD,1910,1851,-19.00,8.00,1859,1850,6.00,1920,1856,-24.00,0.00,,0.00,240.00
2015-01-01,EV,20366,EV,4145,12266,1226603,31453,IAH,13061,1306104,33038,LRD,2107,2103,-4.00,10.00,2113,2206,5.00,2224,2211,-13.00,0.00,,0.00,301.00
2015-01-01,EV,20366,EV,4145,15412,1541202,35412,TYS,12266,1226603,31453,IAH,1759,1749,-10.00,10.00,1759,1913,23.00,1922,1936,14.00,0.00,,0.00,771.00
2015-01-01,EV,20366,EV,4146,12266,1226603,31453,IAH,12217,1221702,30255,HSV,2020,2043,23.00,11.00,2054,2213,4.00,2201,2217,16.00,0.00,,0.00,595.00
2015-01-01,EV,20366,EV,4147,11267,1126702,31267,DAY,13930,1393003,30977,ORD,1556,1555,-1.00,8.00,1603,1551,6.00,1609,1557,-12.00,0.00,,0.00,240.00
2015-01-01,EV,20366,EV,4147,13930,1393003,30977,ORD,14783,1478302,34783,SGF,1708,1707,-1.00,13.00,1720,1836,10.00,1846,1846,0.00,0.00,,0.00,438.00
2015-01-01,EV,20366,EV,4148,12266,1226603,31453,IAH,13158,1315802,33158,MAF,1124,,,,,,,1258,,,1.00,C,0.00,429.00
2015-01-01,EV,20366,EV,4154,13487,1348702,31650,MSP,12266,1226603,31453,IAH,1905,1903,-2.00,16.00,1919,2204,6.00,2209,2210,1.00,0.00,,0.00,1034.00
2015-01-01,EV,20366,EV,4158,13930,1393003,30977,ORD,13495,1349503,33495,MSY,0813,0812,-1.00,14.00,0826,1028,8.00,1044,1036,-8.00,0.00,,0.00,837.00
2015-01-01,EV,20366,EV,4160,12451,1245102,31136,JAX,11618,1161802,31703,EWR,0540,0531,-9.00,9.00,0540,0729,14.00,0757,0743,-14.00,0.00,,0.00,820.00
2015-01-01,EV,20366,EV,4163,12266,1226603,31453,IAH,13198,1319801,33198,MCI,1740,1747,7.00,20.00,1807,1930,5.00,1942,1935,-7.00,0.00,,0.00,643.00
2015-01-01,EV,20366,EV,4165,11721,1172102,31721,FNT,13930,1393003,30977,ORD,1555,1555,0.00,19.00,1614,1601,12.00,1602,1613,11.00,0.00,,0.00,223.00
2015-01-01,EV,20366,EV,4169,10599,1059904,30599,BHM,12266,1226603,31453,IAH,0840,0832,-8.00,16.00,0848,1035,11.00,1032,1046,14.00,0.00,,0.00,562.00
2015-01-01,EV,20366,EV,4169,12266,1226603,31453,IAH,10140,1014003,30140,ABQ,1125,1122,-3.00,24.00,1146,1615,15.00,1243,1630,,0.00,,1.00,744.00
2015-01-01,EV,20366,EV,4238,12266,1226603,31453,IAH,13422,1342202,30562,MOB,1915,1909,-6.00,13.00,1922,2019,5.00,2035,2024,-11.00,0.00,,0.00,427.00
2015-01-01,EV,20366,EV,4239,12448,1244805,32448,JAN,12266,1226603,31453,IAH,1806,1756,-10.00,9.00,1805,1915,21.00,1927,1936,9.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,4240,10785,1078502,30785,BTV,13930,1393003,30977,ORD,1732,1722,-10.00,11.00,1733,1858,12.00,1904,1910,6.00,0.00,,0.00,763.00
2015-01-01,EV,20366,EV,4242,11146,1114604,31146,CRW,12266,1226603,31453,IAH,1645,1719,34.00,8.00,1727,1915,12.00,1836,1927,51.00,0.00,,0.00,975.00
2015-01-01,EV,20366,EV,4242,13930,1393003,30977,ORD,11146,1114604,31146,CRW,1310,1305,-5.00,11.00,1316,1511,6.00,1539,1517,-22.00,0.00,,0.00,416.00
2015-01-01,EV,20366,EV,4245,14730,1473003,33044,SDF,11618,1161802,31703,EWR,1909,1904,-5.00,5.00,1909,2040,10.00,2107,2050,-17.00,0.00,,0.00,642.00
2015-01-01,EV,20366,EV,4246,11433,1143302,31295,DTW,11618,1161802,31703,EWR,0943,0951,8.00,12.00,1003,1106,6.00,1129,1112,-17.00,0.00,,0.00,488.00
2015-01-01,EV,20366,EV,4248,15376,1537602,30436,TUS,12266,1226603,31453,IAH,1651,1644,-7.00,12.00,1656,1959,11.00,2013,2010,-3.00,0.00,,0.00,936.00
2015-01-01,EV,20366,EV,4250,12266,1226603,31453,IAH,12339,1233904,32337,IND,0735,0740,5.00,9.00,0749,1028,7.00,1052,1035,-17.00,0.00,,0.00,844.00
2015-01-01,EV,20366,EV,4250,12339,1233904,32337,IND,12264,1226402,30852,IAD,1425,1421,-4.00,10.00,1431,1537,8.00,1602,1545,-17.00,0.00,,0.00,476.00
2015-01-01,EV,20366,EV,4251,11066,1106603,31066,CMH,12266,1226603,31453,IAH,1808,1757,-11.00,13.00,1810,2001,17.00,2014,2018,4.00,0.00,,0.00,986.00
2015-01-01,EV,20366,EV,4251,11292,1129202,30325,DEN,11066,1106603,31066,CMH,1015,1021,6.00,20.00,1041,1450,6.00,1459,1456,-3.00,0.00,,0.00,1154.00
2015-01-01,EV,20366,EV,4253,10868,1086803,30868,CAE,12266,1226603,31453,IAH,1804,1759,-5.00,10.00,1809,1941,10.00,1945,1951,6.00,0.00,,0.00,878.00
2015-01-01,EV,20366,EV,4253,12266,1226603,31453,IAH,10868,1086803,30868,CAE,1326,1337,11.00,15.00,1352,1641,3.00,1636,1644,8.00,0.00,,0.00,878.00
2015-01-01,EV,20366,EV,4254,12266,1226603,31453,IAH,12217,1221702,30255,HSV,1535,1539,4.00,18.00,1557,1717,6.00,1721,1723,2.00,0.00,,0.00,595.00
2015-01-01,EV,20366,EV,4255,11618,1161802,31703,EWR,10994,1099402,30994,CHS,1443,1455,12.00,13.00,1508,1648,5.00,1653,1653,0.00,0.00,,0.00,628.00
2015-01-01,EV,20366,EV,4257,12266,1226603,31453,IAH,10279,1027903,30279,AMA,1430,1430,0.00,27.00,1457,1615,5.00,1612,1620,8.00,0.00,,0.00,517.00
2015-01-01,EV,20366,EV,4258,11057,1105703,31057,CLT,12266,1226603,31453,IAH,0746,0748,2.00,20.00,0808,0945,9.00,0945,0954,9.00,0.00,,0.00,912.00
2015-01-01,EV,20366,EV,4259,12266,1226603,31453,IAH,12896,1289605,32896,LBB,1744,1926,102.00,10.00,1936,2045,6.00,1919,2051,92.00,0.00,,0.00,458.00
2015-01-01,EV,20366,EV,4260,12266,1226603,31453,IAH,11423,1142303,31423,DSM,2105,2157,52.00,13.00,2210,2350,29.00,2319,0019,60.00,0.00,,0.00,802.00
2015-01-01,EV,20366,EV,4262,12266,1226603,31453,IAH,13256,1325602,33256,MFE,1900,1920,20.00,14.00,1934,2033,6.00,2017,2039,22.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,4263,12266,1226603,31453,IAH,13342,1334205,33342,MKE,1257,1301,4.00,15.00,1316,1525,9.00,1538,1534,-4.00,0.00,,0.00,984.00
2015-01-01,EV,20366,EV,4264,12264,1226402,30852,IAD,15016,1501603,31123,STL,1221,1443,142.00,13.00,1456,1556,4.00,1343,1600,137.00,0.00,,0.00,696.00
2015-01-01,EV,20366,EV,4264,15016,1501603,31123,STL,12266,1226603,31453,IAH,1423,1628,125.00,12.00,1640,,,1637,,,1.00,C,0.00,667.00
2015-01-01,EV,20366,EV,4267,12266,1226603,31453,IAH,10599,1059904,30599,BHM,1250,1244,-6.00,13.00,1257,1408,11.00,1430,1419,-11.00,0.00,,0.00,562.00
2015-01-01,EV,20366,EV,4268,15096,1509602,35096,SYR,13930,1393003,30977,ORD,1755,1740,-15.00,7.00,1747,1838,7.00,1911,1845,-26.00,0.00,,0.00,607.00
2015-01-01,EV,20366,EV,4270,11066,1106603,31066,CMH,11292,1129202,30325,DEN,1603,1558,-5.00,11.00,1609,1728,9.00,1727,1737,10.00,0.00,,0.00,1154.00
2015-01-01,EV,20366,EV,4271,11292,1129202,30325,DEN,13433,1343302,33304,MOT,1235,1231,-4.00,15.00,1246,1512,7.00,1527,1519,-8.00,0.00,,0.00,604.00
2015-01-01,EV,20366,EV,4350,12266,1226603,31453,IAH,10599,1059904,30599,BHM,1918,1917,-1.00,28.00,1945,2058,10.00,2054,2108,14.00,0.00,,0.00,562.00
2015-01-01,EV,20366,EV,4350,13061,1306104,33038,LRD,12266,1226603,31453,IAH,1618,1618,0.00,12.00,1630,1718,8.00,1730,1726,-4.00,0.00,,0.00,301.00
2015-01-01,EV,20366,EV,4351,11292,1129202,30325,DEN,15919,1591902,31834,XNA,1003,1018,15.00,22.00,1040,1302,7.00,1248,1309,21.00,0.00,,0.00,616.00
2015-01-01,EV,20366,EV,4352,11193,1119302,33105,CVG,11618,1161802,31703,EWR,1936,1926,-10.00,13.00,1939,2101,15.00,2130,2116,-14.00,0.00,,0.00,569.00
2015-01-01,EV,20366,EV,4352,11618,1161802,31703,EWR,11193,1119302,33105,CVG,1555,1553,-2.00,15.00,1608,1801,5.00,1807,1806,-1.00,0.00,,0.00,569.00
2015-01-01,EV,20366,EV,4353,10431,1043102,30431,AVL,11618,1161802,31703,EWR,1549,1542,-7.00,17.00,1559,1723,6.00,1741,1729,-12.00,0.00,,0.00,583.00
2015-01-01,EV,20366,EV,4353,11618,1161802,31703,EWR,11042,1104203,30647,CLE,2040,2039,-1.00,19.00,2058,2211,5.00,2221,2216,-5.00,0.00,,0.00,404.00
2015-01-01,EV,20366,EV,4354,13342,1334205,33342,MKE,12266,1226603,31453,IAH,0515,0517,2.00,12.00,0529,0812,14.00,0813,0826,13.00,0.00,,0.00,984.00
2015-01-01,EV,20366,EV,4182,12266,1226603,31453,IAH,11973,1197302,31973,GPT,1703,1700,-3.00,9.00,1709,1802,5.00,1816,1807,-9.00,0.00,,0.00,376.00
2015-01-01,EV,20366,EV,4183,11042,1104203,30647,CLE,12266,1226603,31453,IAH,0737,0731,-6.00,16.00,0747,0951,7.00,1003,0958,-5.00,0.00,,0.00,1091.00
2015-01-01,EV,20366,EV,4184,11292,1129202,30325,DEN,12012,1201202,32012,GUC,1940,1945,5.00,46.00,2031,2106,8.00,2032,2114,42.00,0.00,,0.00,152.00
2015-01-01,EV,20366,EV,4184,14869,1486903,34614,SLC,11292,1129202,30325,DEN,1426,1418,-8.00,15.00,1433,1540,14.00,1555,1554,-1.00,0.00,,0.00,391.00
2015-01-01,EV,20366,EV,4186,12266,1226603,31453,IAH,12339,1233904,32337,IND,1535,1613,38.00,14.00,1627,1909,12.00,1855,1921,26.00,0.00,,0.00,844.00
2015-01-01,EV,20366,EV,4187,11618,1161802,31703,EWR,10693,1069302,30693,BNA,0930,0926,-4.00,14.00,0940,1052,7.00,1104,1059,-5.00,0.00,,0.00,748.00
2015-01-01,EV,20366,EV,4188,11618,1161802,31703,EWR,14524,1452401,34524,RIC,1910,1905,-5.00,13.00,1918,2011,4.00,2036,2015,-21.00,0.00,,0.00,277.00
2015-01-01,EV,20366,EV,4189,12266,1226603,31453,IAH,12448,1244805,32448,JAN,1620,1615,-5.00,14.00,1629,1720,13.00,1736,1733,-3.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,4189,13158,1315802,33158,MAF,12266,1226603,31453,IAH,1328,,,,,,,1454,,,1.00,C,0.00,429.00
2015-01-01,EV,20366,EV,4190,15370,1537002,34653,TUL,12266,1226603,31453,IAH,1318,1313,-5.00,29.00,1342,1455,11.00,1455,1506,11.00,0.00,,0.00,429.00
2015-01-01,EV,20366,EV,4191,11618,1161802,31703,EWR,10693,1069302,30693,BNA,1725,1716,-9.00,18.00,1734,1846,8.00,1900,1854,-6.00,0.00,,0.00,748.00
2015-01-01,EV,20366,EV,4192,12266,1226603,31453,IAH,10693,1069302,30693,BNA,1023,1021,-2.00,20.00,1041,1202,7.00,1215,1209,-6.00,0.00,,0.00,657.00
2015-01-01,EV,20366,EV,4193,11618,1161802,31703,EWR,13487,1348702,31650,MSP,1445,1439,-6.00,15.00,1454,1657,7.00,1658,1704,6.00,0.00,,0.00,1008.00
2015-01-01,EV,20366,EV,4193,13487,1348702,31650,MSP,11618,1161802,31703,EWR,1943,2004,21.00,13.00,2017,2307,10.00,2324,2317,-7.00,0.00,,0.00,1008.00
2015-01-01,EV,20366,EV,4194,11259,1125903,30194,DAL,12266,1226603,31453,IAH,1709,1704,-5.00,11.00,1715,1803,12.00,1818,1815,-3.00,0.00,,0.00,216.00
2015-01-01,EV,20366,EV,4195,11618,1161802,31703,EWR,10693,1069302,30693,BNA,2025,2023,-2.00,14.00,2037,2155,11.00,2155,2206,11.00,0.00,,0.00,748.00
2015-01-01,EV,20366,EV,4197,12266,1226603,31453,IAH,13198,1319801,33198,MCI,0900,0858,-2.00,18.00,0916,1042,6.00,1101,1048,-13.00,0.00,,0.00,643.00
2015-01-01,EV,20366,EV,4197,14814,1481402,30476,SHV,12266,1226603,31453,IAH,0708,0706,-2.00,14.00,0720,0810,8.00,0810,0818,8.00,0.00,,0.00,192.00
2015-01-01,EV,20366,EV,4198,10693,1069302,30693,BNA,12266,1226603,31453,IAH,0823,0818,-5.00,18.00,0836,1042,11.00,1045,1053,8.00,0.00,,0.00,657.00
2015-01-01,EV,20366,EV,4199,11042,1104203,30647,CLE,12953,1295302,31703,LGA,1521,1512,-9.00,10.00,1522,1623,10.00,1700,1633,-27.00,0.00,,0.00,419.00
2015-01-01,EV,20366,EV,4199,12266,1226603,31453,IAH,11042,1104203,30647,CLE,1038,1035,-3.00,18.00,1053,1359,8.00,1425,1407,-18.00,0.00,,0.00,1091.00
2015-01-01,EV,20366,EV,4200,11042,1104203,30647,CLE,12953,1295302,31703,LGA,1219,1215,-4.00,10.00,1225,1326,7.00,1359,1333,-26.00,0.00,,0.00,419.00
2015-01-01,EV,20366,EV,4201,11267,1126702,31267,DAY,11618,1161802,31703,EWR,1015,1011,-4.00,9.00,1020,1137,6.00,1205,1143,-22.00,0.00,,0.00,533.00
2015-01-01,EV,20366,EV,4201,11618,1161802,31703,EWR,15016,1501603,31123,STL,1300,1255,-5.00,15.00,1310,1452,4.00,1457,1456,-1.00,0.00,,0.00,872.00
2015-01-01,EV,20366,EV,4202,11203,1120302,30424,CWA,13930,1393003,30977,ORD,1452,1451,-1.00,5.00,1456,1535,9.00,1608,1544,-24.00,0.00,,0.00,212.00
2015-01-01,EV,20366,EV,4275,12266,1226603,31453,IAH,11140,1114004,31140,CRP,2025,2112,47.00,11.00,2123,2207,5.00,2124,2212,48.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,4277,12266,1226603,31453,IAH,12951,1295103,32951,LFT,0906,0905,-1.00,27.00,0932,1004,4.00,1003,1008,5.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,4277,12951,1295103,32951,LFT,12266,1226603,31453,IAH,1409,1409,0.00,11.00,1420,1506,11.00,1510,1517,7.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,4278,13930,1393003,30977,ORD,13296,1329604,30721,MHT,1915,1912,-3.00,14.00,1926,2158,6.00,2227,2204,-23.00,0.00,,0.00,843.00
2015-01-01,EV,20366,EV,4281,12266,1226603,31453,IAH,11540,1154003,30615,ELP,1736,1742,6.00,24.00,1806,1847,3.00,1842,1850,8.00,0.00,,0.00,667.00
2015-01-01,EV,20366,EV,4283,11298,1129803,30194,DFW,12266,1226603,31453,IAH,1433,1426,-7.00,10.00,1436,1524,6.00,1542,1530,-12.00,0.00,,0.00,224.00
2015-01-01,EV,20366,EV,4283,12266,1226603,31453,IAH,13422,1342202,30562,MOB,1704,1811,67.00,14.00,1825,1924,7.00,1822,1931,69.00,0.00,,0.00,427.00
2015-01-01,EV,20366,EV,4284,13930,1393003,30977,ORD,14122,1412202,30198,PIT,0850,0942,52.00,12.00,0954,1147,7.00,1116,1154,38.00,0.00,,0.00,413.00
2015-01-01,EV,20366,EV,4285,12266,1226603,31453,IAH,11996,1199603,31871,GSP,1900,1911,11.00,14.00,1925,2208,5.00,2205,2213,8.00,0.00,,0.00,837.00
2015-01-01,EV,20366,EV,4287,13422,1342202,30562,MOB,12266,1226603,31453,IAH,0750,0746,-4.00,11.00,0757,0921,9.00,0926,0930,4.00,0.00,,0.00,427.00
2015-01-01,EV,20366,EV,4288,12266,1226603,31453,IAH,10781,1078102,30781,BTR,1535,1545,10.00,10.00,1555,1633,6.00,1638,1639,1.00,0.00,,0.00,253.00
2015-01-01,EV,20366,EV,4288,13256,1325602,33256,MFE,12266,1226603,31453,IAH,1318,1320,2.00,12.00,1332,1418,5.00,1432,1423,-9.00,0.00,,0.00,316.00
2015-01-01,EV,20366,EV,4289,11109,1110902,30189,COS,12266,1226603,31453,IAH,1445,1443,-2.00,47.00,1530,1829,8.00,1805,1837,32.00,0.00,,0.00,809.00
2015-01-01,EV,20366,EV,4290,14457,1445702,34457,RAP,13930,1393003,30977,ORD,1355,1352,-3.00,11.00,1403,1643,12.00,1709,1655,-14.00,0.00,,0.00,779.00
2015-01-01,EV,20366,EV,4291,11140,1114004,31140,CRP,12266,1226603,31453,IAH,1600,1557,-3.00,31.00,1628,1708,9.00,1659,1717,18.00,0.00,,0.00,201.00
2015-01-01,EV,20366,EV,4293,13422,1342202,30562,MOB,12266,1226603,31453,IAH,0911,0906,-5.00,10.00,0916,1041,10.00,1045,1051,6.00,0.00,,0.00,427.00
2015-01-01,EV,20366,EV,4294,13930,1393003,30977,ORD,14685,1468502,34685,SAV,1320,1349,29.00,15.00,1404,1639,5.00,1628,1644,16.00,0.00,,0.00,773.00
2015-01-01,EV,20366,EV,4297,11618,1161802,31703,EWR,11433,1143302,31295,DTW,1618,1618,0.00,16.00,1634,1808,8.00,1818,1816,-2.00,0.00,,0.00,488.00
2015-01-01,EV,20366,EV,4297,12451,1245102,31136,JAX,11618,1161802,31703,EWR,1143,1140,-3.00,12.00,1152,1348,9.00,1405,1357,-8.00,0.00,,0.00,820.00
2015-01-01,EV,20366,EV,4299,11278,1127802,30852,DCA,11618,1161802,31703,EWR,1452,1448,-4.00,11.00,1459,1542,6.00,1604,1548,-16.00,0.00,,0.00,199.00
2015-01-01,EV,20366,EV,4303,12266,1226603,31453,IAH,11423,1142303,31423,DSM,1457,1454,-3.00,16.00,1510,1650,6.00,1713,1656,-17.00,0.00,,0.00,802.00
2015-01-01,EV,20366,EV,4305,14814,1481402,30476,SHV,11292,1129202,30325,DEN,0909,0912,3.00,12.00,0924,1021,18.00,1033,1039,6.00,0.00,,0.00,792.00
2015-01-01,EV,20366,EV,4306,11973,1197302,31973,GPT,12266,1226603,31453,IAH,0630,0623,-7.00,9.00,0632,0744,8.00,0757,0752,-5.00,0.00,,0.00,376.00
2015-01-01,EV,20366,EV,4306,12266,1226603,31453,IAH,11259,1125903,30194,DAL,0910,0910,0.00,9.00,0919,0956,3.00,1017,0959,-18.00,0.00,,0.00,216.00
2015-01-01,EV,20366,EV,4307,12266,1226603,31453,IAH,11973,1197302,31973,GPT,1023,1020,-3.00,21.00,1041,1133,3.00,1138,1136,-2.00,0.00,,0.00,376.00
2015-01-01,EV,20366,EV,4308,11618,1161802,31703,EWR,14696,1469606,34696,SBN,1910,1907,-3.00,15.00,1922,2124,4.00,2123,2128,5.00,0.00,,0.00,637.00
2015-01-01,EV,20366,EV,4309,12264,1226402,30852,IAD,13931,1393102,33667,ORF,1220,1217,-3.00,17.00,1234,1308,3.00,1320,1311,-9.00,0.00,,0.00,157.00
2015-01-01,EV,20366,EV,4309,13931,1393102,33667,ORF,13930,1393003,30977,ORD,1653,1641,-12.00,12.00,1653,1814,8.00,1815,1822,7.00,0.00,,0.00,717.00
2015-01-01,EV,20366,EV,4381,11433,1143302,31295,DTW,11618,1161802,31703,EWR,1848,1838,-10.00,12.00,1850,2001,17.00,2039,2018,-21.00,0.00,,0.00,488.00
2015-01-01,EV,20366,EV,4355,12266,1226603,31453,IAH,12451,1245102,31136,JAX,1340,1340,0.00,15.00,1355,1630,4.00,1643,1634,-9.00,0.00,,0.00,817.00
2015-01-01,EV,20366,EV,4355,12451,1245102,31136,JAX,12266,1226603,31453,IAH,1832,1824,-8.00,14.00,1838,1956,7.00,2006,2003,-3.00,0.00,,0.00,817.00
2015-01-01,EV,20366,EV,4356,12266,1226603,31453,IAH,13158,1315802,33158,MAF,1745,,,,,,,1914,,,1.00,C,0.00,429.00
2015-01-01,EV,20366,EV,4357,11193,1119302,33105,CVG,12266,1226603,31453,IAH,1837,1843,6.00,12.00,1855,2036,12.00,2025,2048,23.00,0.00,,0.00,871.00
2015-01-01,EV,20366,EV,4359,12266,1226603,31453,IAH,12448,1244805,32448,JAN,1912,2008,56.00,8.00,2016,2111,4.00,2024,2115,51.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,4360,10781,1078102,30781,BTR,12266,1226603,31453,IAH,1421,1427,6.00,7.00,1434,1530,7.00,1527,1537,10.00,0.00,,0.00,253.00
2015-01-01,EV,20366,EV,4360,12266,1226603,31453,IAH,12278,1227802,30928,ICT,1618,1617,-1.00,10.00,1627,1742,6.00,1802,1748,-14.00,0.00,,0.00,542.00
2015-01-01,EV,20366,EV,4361,11618,1161802,31703,EWR,15412,1541202,35412,TYS,1844,1909,25.00,14.00,1923,2118,4.00,2057,2122,25.00,0.00,,0.00,631.00
2015-01-01,EV,20366,EV,4362,12266,1226603,31453,IAH,13487,1348702,31650,MSP,1304,1302,-2.00,18.00,1320,1528,17.00,1554,1545,-9.00,0.00,,0.00,1034.00
2015-01-01,EV,20366,EV,4362,13487,1348702,31650,MSP,12266,1226603,31453,IAH,1717,1724,7.00,11.00,1735,2022,10.00,2025,2032,7.00,0.00,,0.00,1034.00
2015-01-01,EV,20366,EV,4363,12266,1226603,31453,IAH,11540,1154003,30615,ELP,2105,2104,-1.00,21.00,2125,2205,4.00,2208,2209,1.00,0.00,,0.00,667.00
2015-01-01,EV,20366,EV,4364,11618,1161802,31703,EWR,13198,1319801,33198,MCI,1515,1517,2.00,21.00,1538,1754,5.00,1737,1759,22.00,0.00,,0.00,1092.00
2015-01-01,EV,20366,EV,4364,13198,1319801,33198,MCI,13930,1393003,30977,ORD,1827,1832,5.00,17.00,1849,1950,16.00,2007,2006,-1.00,0.00,,0.00,403.00
2015-01-01,EV,20366,EV,4367,12266,1226603,31453,IAH,13198,1319801,33198,MCI,1900,1909,9.00,11.00,1920,2043,9.00,2057,2052,-5.00,0.00,,0.00,643.00
2015-01-01,EV,20366,EV,4368,12266,1226603,31453,IAH,11259,1125903,30194,DAL,2105,2108,3.00,10.00,2118,2156,4.00,2207,2200,-7.00,0.00,,0.00,216.00
2015-01-01,EV,20366,EV,4368,14683,1468303,33214,SAT,12266,1226603,31453,IAH,1824,1822,-2.00,10.00,1832,1921,21.00,1925,1942,17.00,0.00,,0.00,191.00
2015-01-01,EV,20366,EV,4369,10747,1074702,30747,BRO,12266,1226603,31453,IAH,1324,,,,,,,1440,,,1.00,B,0.00,308.00
2015-01-01,EV,20366,EV,4370,11618,1161802,31703,EWR,10994,1099402,30994,CHS,2137,2157,20.00,14.00,2211,2350,5.00,2347,2355,8.00,0.00,,0.00,628.00
2015-01-01,EV,20366,EV,4372,10140,1014003,30140,ABQ,12266,1226603,31453,IAH,1055,1052,-3.00,26.00,1118,1401,11.00,1401,1412,11.00,0.00,,0.00,744.00
2015-01-01,EV,20366,EV,4372,12266,1226603,31453,IAH,14122,1412202,30198,PIT,1540,1540,0.00,13.00,1553,1900,9.00,1927,1909,-18.00,0.00,,0.00,1117.00
2015-01-01,EV,20366,EV,4373,11618,1161802,31703,EWR,11278,1127802,30852,DCA,1749,1750,1.00,16.00,1806,1853,5.00,1900,1858,-2.00,0.00,,0.00,199.00
2015-01-01,EV,20366,EV,4375,15412,1541202,35412,TYS,13930,1393003,30977,ORD,1631,1653,22.00,10.00,1703,1727,6.00,1715,1733,18.00,0.00,,0.00,475.00
2015-01-01,EV,20366,EV,4377,12451,1245102,31136,JAX,11618,1161802,31703,EWR,1713,1708,-5.00,10.00,1718,1912,10.00,1930,1922,-8.00,0.00,,0.00,820.00
2015-01-01,EV,20366,EV,4377,13930,1393003,30977,ORD,12451,1245102,31136,JAX,1020,1015,-5.00,12.00,1027,1317,5.00,1343,1322,-21.00,0.00,,0.00,864.00
2015-01-01,EV,20366,EV,4378,11540,1154003,30615,ELP,12266,1226603,31453,IAH,1040,1041,1.00,13.00,1054,1324,8.00,1331,1332,1.00,0.00,,0.00,667.00
